post_id;post_link;post_type;comment_id;comment_pt;comment_en;timestamp;source_account;terreiro_size;data_collection_date;sentiment_vader_pt;sentiment_vader_en;sentiment_llm;label_manual;notes;comment_length;emoji_count;religious_terms;interaction_type
25;https://www.instagram.com/p/C04Toa6gVh2/;Expressing gratitutde towards terreiro-community;625;Sua benção?;Your blessing?;vor 91 Wo.;ileomorodeaxe;5184;15.09.25;;;;;;11;;;question
25;https://www.instagram.com/p/C04Toa6gVh2/;Expressing gratitutde towards terreiro-community;626;Axé Iya. Com certeza Logun está em festa pq continua a ser louvado por seus descendentes!!! 👏👏👏;Axé Iya. Logun is definitely celebrating because he continues to be praised by his descendants!!! 👏👏👏;vor 91 Wo.;ileomorodeaxe;5184;15.09.25;;;;;;98;3;3;spiritual_praise
26;https://www.instagram.com/p/DObTF_Fkdkw/;Video showing Oyá/Iansã ritual dance;627;👏👏👏🔥;👏👏👏🔥;11.09.25;ileopoajimuda;3180;16.09.25;;;;;Contact with terreiro;8;4;;emoji_only
26;https://www.instagram.com/p/DObTF_Fkdkw/;Video showing Oyá/Iansã ritual dance;628;👏👏👏👏;👏👏👏👏;12.09.25;ileopoajimuda;3180;16.09.25;;;;;;8;4;;emoji_only
26;https://www.instagram.com/p/DObTF_Fkdkw/;Video showing Oyá/Iansã ritual dance;629;👏👏👏👏👏❤️;👏👏👏👏👏❤️;13.09.25;ileopoajimuda;3180;16.09.25;;;;;;12;6;;emoji_only
26;https://www.instagram.com/p/DObTF_Fkdkw/;Video showing Oyá/Iansã ritual dance;630;Apaixonada 🌿❤️🫶🏻✨🦋🦋;In love 🌿❤️🫶🏻✨🦋🦋;14.09.25;ileopoajimuda;3180;16.09.25;;;;;;24;6;;praise
26;https://www.instagram.com/p/DObTF_Fkdkw/;Video showing Oyá/Iansã ritual dance;631;Epharrey!! 🦋❤️‍🔥;Epharrey!! 🦋❤️‍🔥;15.09.25;ileopoajimuda;3180;16.09.25;;;;;Greeting Iansã;18;2;1;spiritual_praise
26;https://www.instagram.com/p/DObTF_Fkdkw/;Video showing Oyá/Iansã ritual dance;632;❤️;❤️;12.09.25;ileopoajimuda;3180;16.09.25;;;;;;2;1;;emoji_only
26;https://www.instagram.com/p/DObTF_Fkdkw/;Video showing Oyá/Iansã ritual dance;633;😍😍;😍😍;13.09.25;ileopoajimuda;3180;16.09.25;;;;;;4;2;;emoji_only
26;https://www.instagram.com/p/DObTF_Fkdkw/;Video showing Oyá/Iansã ritual dance;634;😍😍😍😍;😍😍😍😍;11.09.25;ileopoajimuda;3180;16.09.25;;;;;;8;4;;emoji_only
26;https://www.instagram.com/p/DObTF_Fkdkw/;Video showing Oyá/Iansã ritual dance;635;Linda;Beautiful;12.09.25;ileopoajimuda;3180;16.09.25;;;;;;5;;;praise
26;https://www.instagram.com/p/DObTF_Fkdkw/;Video showing Oyá/Iansã ritual dance;636;Axé;Axé;13.09.25;ileopoajimuda;3180;16.09.25;;;;;;3;;1;axé
26;https://www.instagram.com/p/DObTF_Fkdkw/;Video showing Oyá/Iansã ritual dance;637;❤️😍;❤️😍;14.09.25;ileopoajimuda;3180;16.09.25;;;;;;4;2;;emoji_only
26;https://www.instagram.com/p/DObTF_Fkdkw/;Video showing Oyá/Iansã ritual dance;638;Axé ❤️;Axé ❤️;15.09.25;ileopoajimuda;3180;16.09.25;;;;;Posted as GIF;6;1;1;axé
27;https://www.instagram.com/p/DOLWgJrABVN/;Old photo of deceased senior member, celebrating remembrance;639;A finada maria oh saudades 😢;The late Maria, oh how I miss you 😢;vor 1 Wo.;ileopoajimuda;3180;16.09.25;;;;;;29;1;;sharing
27;https://www.instagram.com/p/DOLWgJrABVN/;Old photo of deceased senior member, celebrating remembrance;640;Oyá Balé ,minha mãe!👏👏👏🙌❤️❤️;Oyá Balé, my mother!👏👏👏🙌❤️❤️;vor 1 Wo.;ileopoajimuda;3180;16.09.25;;;;;Oyá Balé - a quality of Iansã;32;6;2;praise
27;https://www.instagram.com/p/DOLWgJrABVN/;Old photo of deceased senior member, celebrating remembrance;641;❤️🦋❤️;❤️🦋❤️;vor 1 Wo.;ileopoajimuda;3180;16.09.25;;;;;;6;3;;emoji_only
27;https://www.instagram.com/p/DOLWgJrABVN/;Old photo of deceased senior member, celebrating remembrance;642;Parabéns pelo seu Odun mãe Alda🦋🦋🦋;Congratulations on your Odun, Mother Alda🦋🦋🦋;vor 1 Wo.;ileopoajimuda;3180;16.09.25;;;;;Odun --> birthday wishes;37;3;2;congratulations
27;https://www.instagram.com/p/DOLWgJrABVN/;Old photo of deceased senior member, celebrating remembrance;643;Minha mãe ❤️❤️❤️❤️❤️🔥;My mother ❤️❤️❤️❤️❤️🔥;vor 1 Wo.;ileopoajimuda;3180;16.09.25;;;;;;22;6;1;praise
27;https://www.instagram.com/p/DOLWgJrABVN/;Old photo of deceased senior member, celebrating remembrance;644;♥;♥;vor 1 Wo.;ileopoajimuda;3180;16.09.25;;;;;;1;1;;emoji_only
27;https://www.instagram.com/p/DOLWgJrABVN/;Old photo of deceased senior member, celebrating remembrance;645;❤️;❤️;12.09.25;ileopoajimuda;3180;16.09.25;;;;;;2;1;;emoji_only
27;https://www.instagram.com/p/DOLWgJrABVN/;Old photo of deceased senior member, celebrating remembrance;646;Minha Oya um amor que não se mede 🥰🔥;My Oya, a love that cannot be measured 🥰🔥;vor 1 Wo.;ileopoajimuda;3180;16.09.25;;;;;;38;2;1;praise
27;https://www.instagram.com/p/DOLWgJrABVN/;Old photo of deceased senior member, celebrating remembrance;647;❤️❤️❤️❤️;❤️❤️❤️❤️;vor 1 Wo.;ileopoajimuda;3180;16.09.25;;;;;;8;4;;emoji_only
27;https://www.instagram.com/p/DOLWgJrABVN/;Old photo of deceased senior member, celebrating remembrance;648;Eparrey Oyá ❤️ 🐃;Eparrey Oyá ❤️ 🐃;vor 1 Wo.;ileopoajimuda;3180;16.09.25;;;;;Greeting Iansã;17;2;2;spiritual_praise
28;https://www.instagram.com/p/DNZO27FR_h7/;Video of senior member singing;649;Mãe Alda de Yansã 🦋🦋;Mother Alda of Yansã 🦋🦋;vor 4 Wo.;ileopoajimuda;3180;16.09.25;;;;;;22;2;1;spiritual_praise
28;https://www.instagram.com/p/DNZO27FR_h7/;Video of senior member singing;650;Mãe Alda ❤️;Mother Alda ❤️;vor 4 Wo.;ileopoajimuda;3180;16.09.25;;;;;;11;1;1;praise
28;https://www.instagram.com/p/DNZO27FR_h7/;Video of senior member singing;651;Minha aba vó amooo minha oyase 🔥❤️😍;My aba grandmother I looove my oyase 🔥❤️😍;vor 4 Wo.;ileopoajimuda;3180;16.09.25;;;;;;37;3;2;spiritual_praise
28;https://www.instagram.com/p/DNZO27FR_h7/;Video of senior member singing;652;Olha A Grande mãe!🦋❤️ 🔥🔥;Look at the Great Mother!🦋❤️ 🔥🔥;vor 4 Wo.;ileopoajimuda;3180;16.09.25;;;;;;27;4;1;praise
28;https://www.instagram.com/p/DNZO27FR_h7/;Video of senior member singing;653;Nossa yalorixá, a benção? 😍;Our yalorixá, the blessing? 😍;vor 4 Wo.;ileopoajimuda;3180;16.09.25;;;;;;28;1;1;question
28;https://www.instagram.com/p/DNZO27FR_h7/;Video of senior member singing;654;💛👑💛;💛👑💛;vor 4 Wo.;ileopoajimuda;3180;16.09.25;;;;;;6;3;;emoji_only
28;https://www.instagram.com/p/DNZO27FR_h7/;Video of senior member singing;655;😍😍😍😍minha veaaaa;😍😍😍😍my veaaaa;vor 4 Wo.;ileopoajimuda;3180;16.09.25;;;;;;20;4;1;praise
28;https://www.instagram.com/p/DNZO27FR_h7/;Video of senior member singing;656;😍😍😍😍;😍😍😍😍;vor 4 Wo.;ileopoajimuda;3180;16.09.25;;;;;;8;4;;emoji_only
28;https://www.instagram.com/p/DNZO27FR_h7/;Video of senior member singing;657;👏👏👏👏❤️;👏👏👏👏❤️;vor 4 Wo.;ileopoajimuda;3180;16.09.25;;;;;;10;5;;emoji_only
28;https://www.instagram.com/p/DNZO27FR_h7/;Video of senior member singing;658;🙌🙌🙌 Oke;🙌🙌🙌 Oke;vor 4 Wo.;ileopoajimuda;3180;16.09.25;;;;;Greeting Oxóssi;10;3;1;spiritual_praise
28;https://www.instagram.com/p/DNZO27FR_h7/;Video of senior member singing;659;😍😍;😍😍;vor 4 Wo.;ileopoajimuda;3180;16.09.25;;;;;;4;2;;emoji_only
28;https://www.instagram.com/p/DNZO27FR_h7/;Video of senior member singing;660;❤️❤️❤️❤️;❤️❤️❤️❤️;vor 4 Wo.;ileopoajimuda;3180;16.09.25;;;;;;8;4;;emoji_only
28;https://www.instagram.com/p/DNZO27FR_h7/;Video of senior member singing;661;😍😍😍;😍😍😍;vor 3 Wo.;ileopoajimuda;3180;16.09.25;;;;;;6;3;;emoji_only
29;https://www.instagram.com/p/DMzyh3xOscy/;Celebrating Oxalá, video shows young adept singing;662;❤️❤️❤️;❤️❤️❤️;vor 6 Wo.;ileopoajimuda;3180;16.09.25;;;;;;6;3;;emoji_only
29;https://www.instagram.com/p/DMzyh3xOscy/;Celebrating Oxalá, video shows young adept singing;663;Roberta canta muito uma boa sexta-feira pra vcs;Roberta sings a very happy Friday to you all.;vor 6 Wo.;ileopoajimuda;3180;16.09.25;;;;;;47;;;praise
29;https://www.instagram.com/p/DMzyh3xOscy/;Celebrating Oxalá, video shows young adept singing;664;🙌🙌🙌;🙌🙌🙌;vor 6 Wo.;ileopoajimuda;3180;16.09.25;;;;;;6;3;;emoji_only
29;https://www.instagram.com/p/DMzyh3xOscy/;Celebrating Oxalá, video shows young adept singing;665;❤️❤️❤️;❤️❤️❤️;vor 6 Wo.;ileopoajimuda;3180;16.09.25;;;;;;6;3;;emoji_only
29;https://www.instagram.com/p/DMzyh3xOscy/;Celebrating Oxalá, video shows young adept singing;666;Lindo;Beautiful;vor 6 Wo.;ileopoajimuda;3180;16.09.25;;;;;;5;;;praise
29;https://www.instagram.com/p/DMzyh3xOscy/;Celebrating Oxalá, video shows young adept singing;667;Linda ❤️;Beautiful ❤️;vor 6 Wo.;ileopoajimuda;3180;16.09.25;;;;;;8;1;;praise
29;https://www.instagram.com/p/DMzyh3xOscy/;Celebrating Oxalá, video shows young adept singing;668;❤️🙌;❤️🙌;vor 6 Wo.;ileopoajimuda;3180;16.09.25;;;;;;4;2;;emoji_only
29;https://www.instagram.com/p/DMzyh3xOscy/;Celebrating Oxalá, video shows young adept singing;669;Dinda 😍;Aunty 😍;vor 6 Wo.;ileopoajimuda;3180;16.09.25;;;;;;8;1;;praise
29;https://www.instagram.com/p/DMzyh3xOscy/;Celebrating Oxalá, video shows young adept singing;670;😍😍🔥;😍😍🔥;vor 6 Wo.;ileopoajimuda;3180;16.09.25;;;;;;6;3;;emoji_only
29;https://www.instagram.com/p/DMzyh3xOscy/;Celebrating Oxalá, video shows young adept singing;671;❤️;❤️;vor 6 Wo.;ileopoajimuda;3180;16.09.25;;;;;;2;1;;emoji_only
29;https://www.instagram.com/p/DMzyh3xOscy/;Celebrating Oxalá, video shows young adept singing;672;❤️❤️❤️❤️❤️;❤️❤️❤️❤️❤️;vor 6 Wo.;ileopoajimuda;3180;16.09.25;;;;;;10;5;;emoji_only
29;https://www.instagram.com/p/DMzyh3xOscy/;Celebrating Oxalá, video shows young adept singing;673;❤️❤️❤️❤️❤️❤️;❤️❤️❤️❤️❤️❤️;vor 6 Wo.;ileopoajimuda;3180;16.09.25;;;;;;12;6;;emoji_only
29;https://www.instagram.com/p/DMzyh3xOscy/;Celebrating Oxalá, video shows young adept singing;674;❤️❤️❤️❤️❤️;❤️❤️❤️❤️❤️;vor 6 Wo.;ileopoajimuda;3180;16.09.25;;;;;;10;5;;emoji_only
29;https://www.instagram.com/p/DMzyh3xOscy/;Celebrating Oxalá, video shows young adept singing;675;Sou fã e apaixonada por você menina 💞, minha linda filha @eu.beka82.;I'm a fan and I'm in love with you, girl 💞, my beautiful daughter @eu.beka82.;vor 6 Wo.;ileopoajimuda;3180;16.09.25;;;;;;69;1;;praise
29;https://www.instagram.com/p/DMzyh3xOscy/;Celebrating Oxalá, video shows young adept singing;676;Amo prima 😍@eu.beka82;I love you, cousin 😍@eu.beka82;vor 6 Wo.;ileopoajimuda;3180;16.09.25;;;;;;22;1;;praise
29;https://www.instagram.com/p/DMzyh3xOscy/;Celebrating Oxalá, video shows young adept singing;677;❤️❤️;❤️❤️;vor 6 Wo.;ileopoajimuda;3180;16.09.25;;;;;;4;2;;emoji_only
29;https://www.instagram.com/p/DMzyh3xOscy/;Celebrating Oxalá, video shows young adept singing;678;😍😍;😍😍;vor 6 Wo.;ileopoajimuda;3180;16.09.25;;;;;;4;2;;emoji_only
29;https://www.instagram.com/p/DMzyh3xOscy/;Celebrating Oxalá, video shows young adept singing;679;Que voz linda;What a beautiful voice;vor 6 Wo.;ileopoajimuda;3180;16.09.25;;;;;;13;;;praise
29;https://www.instagram.com/p/DMzyh3xOscy/;Celebrating Oxalá, video shows young adept singing;680;❤️❤️❤️❤️;❤️❤️❤️❤️;vor 6 Wo.;ileopoajimuda;3180;16.09.25;;;;;;8;4;;emoji_only
29;https://www.instagram.com/p/DMzyh3xOscy/;Celebrating Oxalá, video shows young adept singing;681;❤️;❤️;vor 6 Wo.;ileopoajimuda;3180;16.09.25;;;;;;2;1;;emoji_only
29;https://www.instagram.com/p/DMzyh3xOscy/;Celebrating Oxalá, video shows young adept singing;682;Linda!;Beautiful!;vor 6 Wo.;ileopoajimuda;3180;16.09.25;;;;;;6;;;praise
29;https://www.instagram.com/p/DMzyh3xOscy/;Celebrating Oxalá, video shows young adept singing;683;👏👏;👏👏;vor 2 Wo.;ileopoajimuda;3180;16.09.25;;;;;;4;2;;emoji_only
29;https://www.instagram.com/p/DMzyh3xOscy/;Celebrating Oxalá, video shows young adept singing;684;👏👏👏;👏👏👏;vor 1 Wo.;ileopoajimuda;3180;16.09.25;;;;;;6;3;;emoji_only
30;https://www.instagram.com/p/DMqR6OWSh9j/;Celebrating Iansã;685;👏👏👏👏👏🙌🙌🔥;👏👏👏👏👏🙌🙌🔥;vor 6 Wo.;ileopoajimuda;3180;16.09.25;;;;;Contact with terreiro - invitation to festivity on 20/09 | Nagô-/Egúngún-Terreiro, example for ritual diversity in Candomblé-universe;16;8;;emoji_only
30;https://www.instagram.com/p/DMqR6OWSh9j/;Celebrating Iansã;686;😍😍😍😍👏👏🙌❤️;😍😍😍😍👏👏🙌❤️;vor 6 Wo.;ileopoajimuda;3180;16.09.25;;;;;;16;8;;emoji_only
30;https://www.instagram.com/p/DMqR6OWSh9j/;Celebrating Iansã;687;❤️❤️;❤️❤️;vor 5 Wo.;ileopoajimuda;3180;16.09.25;;;;;;4;2;;emoji_only
30;https://www.instagram.com/p/DMqR6OWSh9j/;Celebrating Iansã;688;😍😍😍😍;😍😍😍😍;vor 6 Wo.;ileopoajimuda;3180;16.09.25;;;;;;8;4;;emoji_only
30;https://www.instagram.com/p/DMqR6OWSh9j/;Celebrating Iansã;689;Ìyá 🔥❤️;Ìyá 🔥❤️;vor 7 Wo.;ileopoajimuda;3180;16.09.25;;;;;;8;2;1;praise
30;https://www.instagram.com/p/DMqR6OWSh9j/;Celebrating Iansã;690;❤️😍;❤️😍;vor 4 Wo.;ileopoajimuda;3180;16.09.25;;;;;;4;2;;emoji_only
30;https://www.instagram.com/p/DMqR6OWSh9j/;Celebrating Iansã;691;Iya Mí😍;Iya Mí😍;vor 5 Wo.;ileopoajimuda;3180;16.09.25;;;;;;8;1;1;praise
31;https://www.instagram.com/p/DN-2d6ejdrv/;Expressing solidarity with Terreiro Tuntun Olukotun, whose surrounding areas will be used for the construction of a residential complex - damaging nature in the area (Itaparica island) in which Terreiro Tuntun was active for more than a century, since being founded in 1850;692;Agradecemos profundamente a todas e todos que vêm demonstrando apoio, respeito e solidariedade diante da situação que estamos enfrentando. Esse gesto de união fortalece nossa luta pela preservação da nossa memória ancestral e do nosso território sagrado. Reafirmamos que não aceitaremos nenhum tipo de invasão, desrespeito ou abuso contra a nossa casa, que é patrimônio vivo de fé, cultura e tradição. A proteção deste espaço é também a defesa da dignidade de um povo e da história que resiste há gerações. Seguiremos firmes, com coragem e determinação, honrando nossos ancestrais e garantindo que este legado continue para as futuras gerações. Olukotun bùsí fún wa! 🤍🙌🏾;We are deeply grateful to everyone who has shown support, respect, and solidarity in the face of the situation we are facing. This gesture of unity strengthens our struggle to preserve our ancestral memory and our sacred territory. We reaffirm that we will not accept any kind of invasion, disrespect, or abuse against our home, which is a living heritage of faith, culture, and tradition. The protection of this space is also the defense of the dignity of a people and the history that has resisted for generations. We will remain steadfast, with courage and determination, honoring our ancestors and ensuring that this legacy continues for future generations. Olukotun bùsí fún wa! 🤍🙌🏾;vor 2 Wo.;omobabaikulade;4403;17.09.25;;;;;"Comment by Terreiro Tuntun expressing gratitude | Yoruba frase: ""May Olukotun bless us""";673;2;4;political
32;https://www.instagram.com/p/DMqTaP6vs-q/;Promoting and inviting to the festivities of Rei Babá Ikuladê;693;Vou pela primeira vez,vai ter camisa?;I'm going for the first time, will there be a shirt?;vor 7 Wo.;omobabaikulade;4403;18.09.25;;;;;Tagged the artist, who created the post's visuals;37;;;question
32;https://www.instagram.com/p/DMqTaP6vs-q/;Promoting and inviting to the festivities of Rei Babá Ikuladê;694;Eu vou;I am going;vor 7 Wo.;omobabaikulade;4403;19.09.25;;;;;;6;;;sharing
32;https://www.instagram.com/p/DMqTaP6vs-q/;Promoting and inviting to the festivities of Rei Babá Ikuladê;695;😍😍;😍😍;vor 7 Wo.;omobabaikulade;4403;20.09.25;;;;;;4;2;;emoji_only
32;https://www.instagram.com/p/DMqTaP6vs-q/;Promoting and inviting to the festivities of Rei Babá Ikuladê;696;😍😍😍😍😍;😍😍😍😍😍;vor 7 Wo.;omobabaikulade;4403;21.09.25;;;;;;10;5;;emoji_only
32;https://www.instagram.com/p/DMqTaP6vs-q/;Promoting and inviting to the festivities of Rei Babá Ikuladê;697;Melhor dia do ano, o dia da festa do meu rei.🥰❤️‍🔥🦋;The best day of the year, my king's birthday. 🥰❤️‍🔥🦋;vor 7 Wo.;omobabaikulade;4403;22.09.25;;;;;;54;3;1;praise
32;https://www.instagram.com/p/DMqTaP6vs-q/;Promoting and inviting to the festivities of Rei Babá Ikuladê;698;❤️🔥;❤️🔥;vor 7 Wo.;omobabaikulade;4403;23.09.25;;;;;;4;2;;emoji_only
32;https://www.instagram.com/p/DMqTaP6vs-q/;Promoting and inviting to the festivities of Rei Babá Ikuladê;699;Setembro é logo ali em;September is just around the corner;vor 7 Wo.;omobabaikulade;4403;24.09.25;;;;;;22;;;other
32;https://www.instagram.com/p/DMqTaP6vs-q/;Promoting and inviting to the festivities of Rei Babá Ikuladê;700;😍;😍;vor 7 Wo.;omobabaikulade;4403;25.09.25;;;;;;2;1;;emoji_only
32;https://www.instagram.com/p/DMqTaP6vs-q/;Promoting and inviting to the festivities of Rei Babá Ikuladê;701;😍😍;😍😍;vor 7 Wo.;omobabaikulade;4403;26.09.25;;;;;;4;2;;emoji_only
32;https://www.instagram.com/p/DMqTaP6vs-q/;Promoting and inviting to the festivities of Rei Babá Ikuladê;702;😍😍😍😍😍;😍😍😍😍😍;vor 7 Wo.;omobabaikulade;4403;27.09.25;;;;;;10;5;;emoji_only
32;https://www.instagram.com/p/DMqTaP6vs-q/;Promoting and inviting to the festivities of Rei Babá Ikuladê;703;🔥❤️;🔥❤️;vor 7 Wo.;omobabaikulade;4403;28.09.25;;;;;;4;2;;emoji_only
32;https://www.instagram.com/p/DMqTaP6vs-q/;Promoting and inviting to the festivities of Rei Babá Ikuladê;704;😍😍😍;😍😍😍;vor 7 Wo.;omobabaikulade;4403;29.09.25;;;;;;6;3;;emoji_only
32;https://www.instagram.com/p/DMqTaP6vs-q/;Promoting and inviting to the festivities of Rei Babá Ikuladê;705;❤️🔥❤️🔥❤️;❤️🔥❤️🔥❤️;vor 7 Wo.;omobabaikulade;4403;30.09.25;;;;;;10;5;;emoji_only
32;https://www.instagram.com/p/DMqTaP6vs-q/;Promoting and inviting to the festivities of Rei Babá Ikuladê;706;👏👏👏👏;👏👏👏👏;vor 7 Wo.;omobabaikulade;4403;01.10.25;;;;;;8;4;;emoji_only
32;https://www.instagram.com/p/DMqTaP6vs-q/;Promoting and inviting to the festivities of Rei Babá Ikuladê;707;Jogo quente;Hot game;vor 7 Wo.;omobabaikulade;4403;02.10.25;;;;;;11;;;praise
32;https://www.instagram.com/p/DMqTaP6vs-q/;Promoting and inviting to the festivities of Rei Babá Ikuladê;708;❤️❤️❤️😻😻😻;❤️❤️❤️😻😻😻;vor 7 Wo.;omobabaikulade;4403;03.10.25;;;;;;12;6;;emoji_only
